H2,CH4,C2H2,C2H4,C2H6,CO,CO2,Status
19611,3679,11753,10692,983,4828,14623,D2
1979,1778,7142,6805,329,148,1983,D2
17310,3174,6071,8213,711,1168,1097,D2
7504,1715,6129,5728,777,1834,6392,D2
4678,1352,3250,823,649,3738,6401,D2
19639,3979,23284,7450,582,2889,818,D2
9802,2787,16268,7605,930,3342,6357,D2
8449,3394,10232,5393,522,3511,10939,D2
8822,2538,11022,9627,968,3394,10870,D2
9379,3602,16761,17025,928,3683,12927,D2
7027,1709,8400,10503,530,1861,10340,D2
15083,5456,28279,13274,1185,2879,12346,D2
6945,2552,11149,11634,688,1245,5996,D2
3005,1965,12697,10855,541,3755,12457,D2
13348,6845,34511,15419,1136,2437,2344,D2
15999,4275,19470,9391,633,894,2577,D2
18455,2570,11842,5142,798,2508,5012,D2
13880,5617,22227,13409,1491,4446,6011,D2
15920,3473,14971,17751,684,2905,1176,D2
12856,5122,24847,9722,442,1125,2793,D2
12734,5854,27678,16395,905,2822,1159,D2
6866,2102,10133,8250,741,918,1273,D2
6676,1794,5531,7171,664,1718,7956,D2
10187,2832,12255,7845,669,4809,6045,D2
11071,4464,25509,9123,692,3544,9871,D2
8857,3292,18045,11804,464,567,1300,D2
11235,3635,14177,10697,564,1385,419,D2
18312,4645,20251,15401,856,2283,7085,D2
8270,1759,5682,4163,865,5592,14186,D2
12902,4144,16427,5875,587,488,2334,D2
12411,2778,16151,11955,929,912,907,D2
15441,6881,37300,22975,1400,2721,5850,D2
5474,1875,9732,5771,351,2472,1806,D2
17240,3113,12108,12435,899,1675,3771,D2
15546,6061,26844,15272,1593,3787,2362,D2
7037,2520,13006,6409,805,2125,1020,D2
5795,1755,5961,9666,525,1195,19438,D2
3699,1537,2942,1826,277,3286,2487,D2
12904,737,4765,3343,532,2514,15603,D2
19820,5258,21189,16297,976,5579,1692,D2
4088,1128,7424,5515,317,2382,4696,D2
15565,2691,7383,10810,819,3367,6523,D2
12525,3022,19488,8104,786,3467,4170,D2
13916,3847,18668,17049,986,4150,13278,D2
18766,5234,16443,10805,553,1482,2324,D2
19189,5288,21418,16284,1140,4287,6460,D2
13825,5043,14284,12512,1013,4551,7731,D2
7206,1196,2112,5977,560,1805,4418,D2
10473,3281,17534,4276,631,1639,1756,D2
5494,2942,9357,5489,423,1936,7093,D2
14112,2815,10988,5627,720,2740,5789,D2
3797,3080,10170,4270,337,2765,10730,D2
17740,6197,19818,14318,1172,2863,8778,D2
3247,1893,8800,4196,674,3065,4778,D2
7239,4293,16714,10493,602,3962,7782,D2
16308,5148,19721,11905,645,260,873,D2
2381,1392,6838,3528,418,753,3702,D2
7243,1538,8272,7427,652,2403,1083,D2
13146,3188,11384,9133,767,3078,6437,D2
18305,3677,14657,10609,1236,1526,13644,D2
10872,3932,23821,15138,957,764,2567,D2
14194,2263,12038,10662,575,4459,5291,D2
11971,4659,20076,11609,1021,1320,356,D2
12414,2290,14637,8754,629,377,1642,D2
8175,3467,18149,10120,980,5216,2566,D2
16085,4878,25107,17189,1376,1601,9222,D2
7601,3788,25425,13424,903,729,912,D2
18646,7795,42198,22405,1850,5794,8956,D2
18070,8080,32605,23147,1148,3849,5388,D2
11331,5199,21998,6277,876,813,3605,D2
9941,7317,25700,15542,1431,3523,4806,D2
16377,2666,8638,16099,894,5247,3673,D2
17281,2982,14164,6403,718,7012,20000,D2
4112,2799,10815,6618,498,585,141,D2
14379,3306,16445,15498,884,4167,12195,D2
13617,4333,19742,7315,757,2692,669,D2
12122,5230,20683,15986,632,420,268,D2
10997,5897,14130,12870,1005,2258,5055,D2
13622,2573,8964,6688,660,1541,4201,D2
15592,5282,27419,10629,915,883,2799,D2
12018,5667,29219,23083,1677,4101,4891,D2
6936,4352,17026,16418,889,1364,500,D2
19184,3413,20736,14912,863,1598,2679,D2
16867,5264,23414,13004,1125,1576,1660,D2
8203,784,3005,4546,434,1341,3021,D2
6847,4563,12366,7945,827,1003,1354,D2
9452,4209,19223,16940,947,2705,7689,D2
3483,4541,22021,12320,753,2536,884,D2
19333,5500,12158,5697,785,1623,282,D2
12105,4523,19321,11970,831,874,1555,D2
13870,4009,21662,15726,680,5755,12500,D2
13902,4722,25390,12427,1341,7249,6697,D2
11167,4269,17197,17495,1353,696,744,D2
18679,3322,13634,12331,1255,8273,19519,D2
15498,6330,26441,10559,1263,4502,9227,D2
16911,3225,20526,18717,845,2407,10081,D2
19752,7245,29721,16296,1115,3530,4424,D2
13840,6853,27736,17399,1285,6460,5314,D2
9183,4550,24632,14751,754,1279,5447,D2
7034,4777,19162,14689,1054,5150,14134,D2
12504,4441,22290,8609,1001,4771,7239,D2
17905,4865,19531,9670,860,1903,418,D2
5613,3246,12005,8082,823,2104,16854,D2
16882,3308,22753,3685,642,1815,4449,D2
12320,8536,34793,14987,1267,6062,3686,D2
19502,5100,27834,15090,1317,3536,8825,D2
7825,2262,5183,5901,716,1019,1129,D2
17968,7056,28348,16008,1328,4981,4771,D2
17383,6604,28387,17041,1250,628,1078,D2
13602,6200,29124,15076,989,2594,6800,D2
6746,2300,16854,9847,886,1996,4415,D2
8140,1722,5081,6431,425,639,626,D2
12804,5714,26680,14159,788,1417,1776,D2
19083,6266,27161,15319,1262,3610,7183,D2
14274,5629,18557,7231,1259,7077,5497,D2
9066,3527,17707,6289,729,1310,4276,D2
3430,3696,7053,5217,817,6508,6273,D2
14664,3626,11827,10905,722,5263,5767,D2
10491,2938,14255,11663,614,3401,10171,D2
5048,4772,18409,6214,672,1061,279,D2
11442,5749,30555,17344,1814,4834,4641,D2
11732,2838,20669,8480,601,1465,7121,D2
5900,4445,16702,3672,628,1198,690,D2
13553,2375,5437,4111,661,5249,4397,D2
11327,1836,3144,5188,795,3281,7062,D2
14005,4394,18153,14619,1189,2134,3090,D2
8960,5477,24763,16641,1215,2883,8725,D2
13292,5240,22717,15466,1060,2513,1311,D2
18043,3836,17107,24860,1048,2611,4240,D2
4207,5037,27979,18516,952,4014,3486,D2
9604,2852,13004,5215,781,3364,2857,D2
9175,3482,17858,10735,663,3327,2724,D2
9045,5733,16888,8712,961,2687,9272,D2
17934,4796,19758,12588,972,3712,338,D2
9953,6239,15224,5039,855,3921,9476,D2
14014,2731,19827,7515,970,2229,1959,D2
9001,4656,14881,9267,824,3123,2328,D2
7389,4226,24115,5894,879,380,3513,D2
14230,1909,7560,8733,859,3416,15906,D2
12020,2438,10953,3689,793,1169,5775,D2
13383,3359,13700,9345,637,1664,1810,D2
8499,3401,17601,8151,792,2954,3242,D2
11496,1620,2510,5001,702,1532,11817,D2
5530,2084,7882,8205,873,2388,1619,D2
19633,4049,22239,2638,579,3896,13785,D2
15616,3856,20018,12833,969,1782,4613,D2
1209,1358,9502,7335,533,2899,2125,D2
7211,2307,7120,3666,450,665,1314,D2
7254,3523,23706,6555,1133,5801,5625,D2
4670,2386,14716,15084,1079,4770,18102,D2
12751,3373,21431,15000,736,4190,12716,D2
16076,4120,14353,11650,993,2326,3515,D2
3383,2690,10577,10724,588,4697,4809,D2
17894,7368,25096,10579,956,2909,1538,D2
17753,7875,41782,11630,1111,321,265,D2
18815,5942,17075,11695,1180,4836,6243,D2
16373,4106,21689,9725,816,2380,1043,D2
11905,3991,15395,14098,623,1288,10801,D2
8213,3933,10426,7559,749,945,899,D2
18500,5634,14056,9869,1210,6878,19081,D2
17141,9571,31668,20385,1389,2991,4805,D2
1674,736,4824,7751,573,657,3470,D2
17469,2711,8095,9640,528,636,3557,D2
6561,3964,17883,9497,834,693,3531,D2
7398,3045,15332,7829,742,7379,4735,D2
14935,4614,16282,10045,810,2434,2572,D2
12924,1879,6323,4651,494,3669,5381,D2
14822,7248,24928,8790,1418,2468,1231,D2
17138,4986,23729,15188,1223,1765,5580,D2
16825,6039,30977,7916,1159,536,2380,D2
18174,8183,36121,20580,1618,4788,11598,D2
16215,4525,26767,12177,887,4057,9770,D2
10667,2922,10627,8455,1056,2583,13452,D2
13681,3272,7554,13427,689,202,2625,D2
11036,2216,11625,6204,369,2601,3495,D2
8659,3455,12174,8160,717,511,348,D2
19947,2845,10884,11990,1004,4848,15781,D2
14897,9402,34022,18615,1168,2197,3747,D2
4262,3434,11126,9215,727,1971,4849,D2
17592,7206,26076,18690,1141,2042,945,D2
12514,6680,22841,7925,872,5163,3384,D2
15064,5765,19913,16911,1422,5984,10983,D2
11599,1681,11828,6111,862,6557,10268,D2
15842,5294,13759,9539,939,807,1747,D2
15352,2099,6289,9327,1109,1633,5749,D2
8897,4757,20160,8378,1156,2260,2542,D2
4265,1907,5808,1245,424,1395,422,D2
8594,4355,24670,7588,728,1989,986,D2
12709,6071,24346,17054,1471,3655,7858,D2
16609,6984,31570,13038,807,1587,663,D2
9976,6410,32300,24838,1831,3067,7937,D2
17028,4948,19981,20488,1039,707,9486,D2
16218,4642,17012,5578,703,1530,2917,D2
16781,4902,21381,11221,974,2088,2082,D2
18358,3825,15080,9304,1496,2726,8340,D2
16003,4840,27547,7767,1059,240,255,D2
15760,846,5502,7170,503,3570,6504,D2
19501,6784,27328,13786,1193,298,852,D2
13913,3269,12475,8066,825,3406,2198,D2
6304,2502,8250,9728,818,5067,10354,D2
8042,2905,11657,2267,609,7231,9999,D2
17969,8829,39106,7101,922,2102,5039,D2
19732,5162,18457,12240,864,2415,11096,D2
19843,5531,20066,17774,1208,3441,3401,D2
17768,3667,9525,1967,1045,2081,3982,D2
7616,2283,7210,4848,506,1053,722,D2
11784,2280,10071,9992,621,619,1867,D2
8721,2391,7014,9838,597,1818,14404,D2
14120,5462,22205,14614,1043,1163,4519,D2
17652,2347,16001,11551,1137,5885,6849,D2
9003,3823,11578,13247,840,475,1339,D2
10888,3845,16624,4456,779,2187,3718,D2
17180,2252,11191,11104,1113,3466,10997,D2
16271,4150,17366,9194,1224,7399,11230,D2
13350,4250,26647,10300,1132,2959,4996,D2
17630,3044,13311,10341,975,3936,16685,D2
10599,4821,19754,15157,938,3381,3208,D2
14031,6349,22639,19518,1532,3221,13021,D2
8090,6151,21792,14858,1135,3049,1108,D2
4692,5524,29874,13327,1146,3750,4216,D2
19389,5732,19798,11594,1441,2835,8181,D2
11980,4329,25816,10226,1104,270,10299,D2
19749,9327,44416,20838,1825,1955,1842,D2
11132,2037,10007,8953,900,7915,18240,D2
13973,3078,13007,5676,709,721,2934,D2
18730,3605,10783,12594,576,251,1362,D2
5129,4197,19999,9007,1080,5796,10503,D2
13062,3715,10182,7888,784,7796,11399,D2
15015,6362,23528,8949,1025,750,149,D2
17939,7731,34689,13470,1515,4187,8680,D2
17674,4735,25794,17525,1440,2764,7718,D2
28603,15820,857,3895,2875,15071,3955,T1&T2
1,252,648,2986,5,73,103,T1&T2
4,190,23,137,37,56,2194,T1&T2
37770,4022,1302,1145,13,69,96,T1&T2
296,33,20,54,40,57,163,T1&T2
39353,35617,1337,16419,3047,15800,3333,T1&T2
969,34866,1515,5238,2729,15753,14007,T1&T2
50,32728,1538,2935,3550,14006,71364,T1&T2
17126,11257,1500,16081,118,10018,4153,T1&T2
835,13733,850,32375,1178,12778,19539,T1&T2
6621,15756,1442,14506,6973,1564,194,T1&T2
933,1058,6,870,50,408,802,T1&T2
37238,630,1115,6540,67,15695,56618,T1&T2
2815,2543,1226,4353,14,14971,190,T1&T2
24,1198,480,2410,497,65,3108,T1&T2
529,13187,812,2787,1955,15799,44830,T1&T2
2052,7154,210,11802,12,15585,102,T1&T2
2326,461,491,119,695,6669,106,T1&T2
147,53,3,373,41,9808,69780,T1&T2
2137,20811,1314,4219,17525,3155,74128,T1&T2
28115,15661,56,2260,4678,9726,104,T1&T2
8873,35240,1557,33408,10386,13193,50515,T1&T2
1380,4081,1486,20492,3600,10855,62268,T1&T2
1039,26789,1426,13130,682,15712,234,T1&T2
1365,15805,380,1811,9877,1121,3548,T1&T2
37186,16747,1437,15251,5335,15249,64282,T1&T2
127,17612,1560,7627,3613,104,9913,T1&T2
10,617,889,2226,122,2184,2711,T1&T2
12,6736,859,12815,8895,819,22326,T1&T2
6,37184,1447,17756,22370,121,1418,T1&T2
39126,435,68,118,7,15644,7128,T1&T2
38469,61000,1433,42100,7668,15797,141,T1&T2
1202,467,969,1643,230,77,101,T1&T2
39361,3680,763,4953,564,15517,21441,T1&T2
39212,28786,1367,24939,8517,15717,17446,T1&T2
2863,25855,1512,24509,8569,14524,21588,T1&T2
25532,34,466,275,6,6766,37413,T1&T2
485,11032,1413,6456,1065,5520,98,T1&T2
1813,982,894,7012,4789,12905,28680,T1&T2
21,3674,1550,4597,14664,1377,74135,T1&T2
3,271,53,337,658,61,2714,T1&T2
20747,36107,1551,25674,3008,12977,9614,T1&T2
5,6868,1470,1486,3335,15485,56281,T1&T2
3483,15847,1478,14875,21487,12537,72734,T1&T2
1649,3230,1457,1182,1561,370,2183,T1&T2
13392,14431,1530,10081,2480,190,159,T1&T2
187,151,45,493,708,11778,31494,T1&T2
4129,18268,14,319,5725,1965,33193,T1&T2
21735,2682,261,210,186,1625,1972,T1&T2
39531,3101,1555,3877,11320,12590,59678,T1&T2
30962,16667,1498,19907,10678,9801,54106,T1&T2
8,787,633,317,1545,10496,18008,T1&T2
2,4243,212,1154,1319,1589,11929,T1&T2
1429,10712,285,1277,130,1078,1106,T1&T2
2923,2918,372,6602,21,15322,22296,T1&T2
35,5627,974,933,3098,280,15200,T1&T2
3158,18200,1559,4916,5020,9154,66333,T1&T2
144,253,387,23,575,962,526,T1&T2
26450,1494,1239,2561,486,3526,196,T1&T2
23376,13103,70,5206,1812,165,23371,T1&T2
12953,22223,1465,29876,440,13798,274,T1&T2
5085,418,85,205,17,2652,2818,T1&T2
491,59899,1475,26173,18792,6903,1147,T1&T2
151,145,286,276,341,125,7238,T1&T2
39447,6458,1540,6037,16633,13445,66537,T1&T2
318,5844,1361,2029,4593,137,29787,T1&T2
168,4538,127,150,4122,13954,1294,T1&T2
29804,8862,1280,8206,4775,80,21032,T1&T2
30262,6285,1206,2247,209,12278,124,T1&T2
26,5349,223,326,136,14646,97,T1&T2
4233,27497,1189,10715,5672,10401,11137,T1&T2
138,13297,273,8054,3742,574,15566,T1&T2
17800,8920,1491,8989,26300,58,72790,T1&T2
2873,16805,746,4274,24342,2132,59927,T1&T2
12167,8452,71,4037,4684,13731,155,T1&T2
1566,5033,1014,437,621,4498,48598,T1&T2
3419,3104,691,3579,30,5944,224,T1&T2
1515,294,1113,253,900,71,64238,T1&T2
2484,2649,848,5805,22,2286,734,T1&T2
74,1394,181,1366,521,59,9502,T1&T2
24994,805,5,338,506,5912,40611,T1&T2
39832,20442,1556,20686,9318,2441,38197,T1&T2
7,674,46,6114,256,1393,5133,T1&T2
371,6983,1510,5541,14693,15652,73286,T1&T2
20,5709,1032,22304,2450,363,38938,T1&T2
1872,20523,1348,5926,15370,96,37651,T1&T2
142,3494,923,4406,757,7344,21627,T1&T2
31574,14245,344,191,3992,14258,5496,T1&T2
137,213,393,86,771,157,8516,T1&T2
3807,28342,1328,16917,6895,15783,21937,T1&T2
3132,1346,1128,7040,141,2331,61966,T1&T2
5855,4731,1040,611,1117,9388,99,T1&T2
121,10933,1155,2741,2359,3320,18399,T1&T2
790,724,206,1543,336,11230,45822,T1&T2
32155,14409,989,9083,200,9700,117,T1&T2
30422,5188,185,2580,2861,14053,43414,T1&T2
101,4149,649,1152,3849,13006,26237,T1&T2
1152,10057,1494,4300,8328,12685,55894,T1&T2
184,9101,317,2804,359,9392,1045,T1&T2
888,1720,4,84,62,1123,149,T1&T2
29432,18533,283,6268,4749,15795,71095,T1&T2
11350,3889,494,1450,1732,7590,11739,T1&T2
827,68,11,789,15,565,3106,T1&T2
9,488,7,2018,1059,142,29924,T1&T2
8983,1413,230,368,1323,64,55966,T1&T2
37077,29373,1548,30858,1825,15642,122,T1&T2
33,651,684,174,20,66,44773,T1&T2
19,3921,1005,2759,102,500,2532,T1&T2
1725,11686,1452,822,1173,15489,40356,T1&T2
11869,6839,1466,4056,7505,7952,55518,T1&T2
15106,1585,1526,1933,611,12293,73482,T1&T2
38,15688,376,6475,753,3223,360,T1&T2
22258,19018,968,7997,773,14876,12054,T1&T2
36402,33903,1518,6642,4583,15355,25329,T1&T2
37699,3726,762,13658,139,15432,2707,T1&T2
28,25219,1297,1638,10019,15709,67028,T1&T2
3777,479,395,824,35,13612,13502,T1&T2
2214,2725,173,6685,242,195,999,T1&T2
29449,3803,712,1111,323,15780,31342,T1&T2
5243,1434,126,1955,46,14860,20782,T1&T2
30758,16481,1541,18348,9215,13107,71374,T1&T2
2841,205,811,80,2605,13712,68755,T1&T2
4798,22200,1455,7478,5572,15550,3598,T1&T2
32117,39255,1553,33195,6405,6220,7011,T1&T2
39325,32306,1265,30620,1515,15787,11860,T1&T2
883,10707,1277,16664,16082,15791,65363,T1&T2
236,3813,922,2179,1394,15645,3581,T1&T2
925,2398,1108,329,626,1663,24552,T1&T2
822,7463,972,5401,254,15786,1779,T1&T2
44,21665,908,12360,955,15648,10440,T1&T2
13937,21465,1454,15728,3226,15501,4246,T1&T2
24313,210,618,595,8,7428,668,T1&T2
113,6801,875,1490,2447,13732,67307,T1&T2
15,7151,971,3720,8464,6839,71166,T1&T2
38138,18933,1497,5619,24662,3537,74146,T1&T2
275,27416,936,5113,14453,91,11583,T1&T2
173,2924,1503,1247,285,5142,12408,T1&T2
31962,5284,203,1296,274,1545,9243,T1&T2
715,2698,30,42,78,3954,1389,T1&T2
13847,6921,1250,5116,1803,15378,52786,T1&T2
736,7917,890,2258,7257,10434,60313,T1&T2
111,1476,122,382,579,3709,35066,T1&T2
412,8128,1181,19319,3198,89,468,T1&T2
25100,21710,975,13486,2830,5416,236,T1&T2
5297,17433,725,11779,8797,14310,66242,T1&T2
124,9689,686,5362,7457,2213,72403,T1&T2
9343,19014,390,23280,11398,2705,2534,T1&T2
33688,28913,1458,29993,2866,15578,2080,T1&T2
283,4042,248,1333,5643,11103,56153,T1&T2
2080,462,73,465,1266,438,67519,T1&T2
201,243,338,1413,420,3152,27730,T1&T2
20965,16488,1349,27081,3370,930,571,T1&T2
757,7359,797,10909,4891,812,6412,T1&T2
7614,14856,652,12175,1763,12246,4930,T1&T2
11035,129,1278,1014,16,10121,2947,T1&T2
6927,4808,18,550,174,14925,5585,T1&T2
195,1193,488,1978,3248,1404,4976,T1&T2
28154,1848,740,246,178,845,592,T1&T2
38111,6797,303,10560,4999,11115,23113,T1&T2
27315,2042,263,652,42,12903,211,T1&T2
27,23347,1545,14830,4134,11468,15421,T1&T2
34842,54785,454,29813,6740,15470,5656,T1&T2
446,2305,1069,882,8267,145,73517,T1&T2
42,317,453,231,834,9246,1661,T1&T2
16,2827,1544,4363,5118,81,72159,T1&T2
181,510,112,28,1005,87,559,T1&T2
39320,30048,1483,19798,2066,14327,15390,T1&T2
995,4806,416,1362,1769,6676,73888,T1&T2
328,44,335,2438,90,583,68033,T1&T2
434,11150,352,4008,1244,13211,1295,T1&T2
383,22013,1243,19581,7863,10517,50867,T1&T2
9430,26254,1472,33442,1430,15602,183,T1&T2
2476,11309,509,16932,10196,1536,6330,T1&T2
38496,372,1285,739,751,356,50682,T1&T2
5393,7497,1558,17389,7179,1585,35438,T1&T2
96,21774,1539,20275,2039,14257,6312,T1&T2
10361,14412,818,1162,1317,159,402,T1&T2
1816,7092,1087,1044,841,1253,4780,T1&T2
35330,30577,1527,10078,8740,14835,7210,T1&T2
1665,592,779,252,98,208,427,T1&T2
5391,5721,101,2174,604,10602,293,T1&T2
33223,4632,169,4192,1126,15488,68225,T1&T2
20006,44305,1537,30286,6376,15798,892,T1&T2
89,2308,96,241,9426,331,66419,T1&T2
28778,1532,1001,34,446,6230,28315,T1&T2
22218,540,915,1183,208,68,1964,T1&T2
264,15732,931,11369,3997,3625,120,T1&T2
136,3126,1400,5004,5261,792,70318,T1&T2
26998,9792,895,6494,60,11431,280,T1&T2
38004,10403,524,2180,509,113,1738,T1&T2
34753,9212,1508,25680,6468,192,28239,T1&T2
10569,43095,32,29735,1284,15660,187,T1&T2
23212,541,477,896,107,980,351,T1&T2
32259,6790,119,12274,1138,13002,10095,T1&T2
2695,6656,1286,48,3783,12520,15575,T1&T2
2413,14502,1288,14610,103,15790,147,T1&T2
25120,52760,1507,10507,17126,90,649,T1&T2
29981,2989,1321,5407,2421,2363,11345,T1&T2
19372,3007,1504,5264,4350,616,17735,T1&T2
71,27745,443,13377,17905,15219,12505,T1&T2
34261,21712,1471,8738,4857,897,148,T1&T2
1127,1274,91,165,505,8839,4744,T1&T2
5639,22898,123,5556,5144,8328,352,T1&T2
90,1934,1261,6231,1770,184,5083,T1&T2
134,742,398,333,543,60,651,T1&T2
39039,26531,1547,16579,22758,92,27423,T1&T2
14,13688,1420,6607,8815,86,16508,T1&T2
4286,750,575,7351,1318,14023,42284,T1&T2
33603,21817,435,15300,2994,10735,679,T1&T2
1842,20901,1525,12404,6017,12192,9070,T1&T2
48,25829,1489,4010,13230,144,9665,T1&T2
232,10873,1125,6093,1709,78,422,T1&T2
8525,15231,1461,10244,13172,10283,32084,T1&T2
8834,6251,884,17734,633,15643,16702,T1&T2
6304,661,147,117,1330,15747,64308,T1&T2
39978,1595,429,4355,698,15735,15005,T1&T2
7471,6392,1552,26888,3711,2568,10956,T1&T2
12901,8370,1460,517,2795,2327,51157,T1&T2
43,4187,9,2834,18,72,166,T1&T2
4256,42058,1419,25520,10775,9696,2273,T1&T2
12477,1289,41,6342,655,13188,3763,T1&T2
2996,33524,1532,30973,11526,317,1449,T1&T2
4209,4660,1132,2263,1451,422,4900,T1&T2
15286,3997,1546,17641,715,1838,128,T1&T2
4397,639,99,5,1256,15357,61680,T1&T2
3783,629,95,532,32,259,105,T1&T2
37,6411,86,223,768,595,1117,T1&T2
294,6228,565,297,1214,3015,1651,T1&T2
33219,21964,1484,9989,414,15070,112,T1&T2
29946,9980,1085,3466,5498,224,4158,T1&T2
23,31277,1543,12431,2373,15772,10108,T1&T2
31790,14398,1319,10786,780,7526,133,T1&T2
1353,87,117,194,835,2306,67998,T1&T2
39958,5973,602,760,1165,4999,3259,T1&T2
2660,136,80,608,391,15165,15611,T1&T2
165,1610,440,3724,76,15297,541,T1&T2
15303,17733,1238,5847,2320,671,14233,T1&T2
18,18568,834,919,97,15683,114,T1&T2
1088,7020,1372,10971,5675,1028,13289,T1&T2
22651,19677,1233,14072,1196,6731,3596,T1&T2
33383,1396,642,1383,4,15748,100,T1&T2
499,5387,1209,2041,11453,15425,73692,T1&T2
11886,4740,803,6442,7950,594,993,T1&T2
1383,2957,1440,4163,3333,4507,41049,T1&T2
130,5023,1344,2374,313,12759,34281,T1&T2
334,3614,1502,1186,16229,201,65260,T1&T2
359,7582,980,12247,2725,283,328,T1&T2
38189,12235,945,1041,3164,14224,5650,T1&T2
19231,1293,1158,5010,1795,2438,420,T1&T2
2811,7248,1084,2429,4671,7997,379,T1&T2
12209,11013,1282,4195,2226,15534,9073,T1&T2
10251,7109,1146,9694,7284,2169,25235,T1&T2
1161,2822,643,5542,1251,613,266,T1&T2
10968,23662,1403,20355,7807,2772,9082,T1&T2
38506,3577,992,10342,544,2119,1092,T1&T2
143,22522,1554,6134,24998,355,11622,T1&T2
37903,942,604,1646,10,15773,217,T1&T2
680,10967,1533,8233,3421,3241,20108,T1&T2
148,9082,370,17696,8813,3415,65178,T1&T2
23434,26803,1141,1609,942,15427,289,T1&T2
782,1178,465,7868,2826,63,8217,T1&T2
14322,6323,162,1032,4435,170,17739,T1&T2
4894,486,290,5663,69,15034,7044,T1&T2
34841,20900,1535,12981,876,14788,4115,T1&T2
11,8746,36,2625,55,15656,1609,T1&T2
4773,8932,1487,15032,9319,1516,58988,T1&T2
452,6129,1443,6477,412,15776,14953,T1&T2
22350,9857,90,2693,338,7917,240,T1&T2
21064,7531,507,2783,592,402,186,T1&T2
38871,10481,832,20671,791,15743,150,T1&T2
39755,21012,683,2197,342,15740,127,T1&T2
4069,828,179,479,223,1275,17758,T1&T2
94,236,308,136,199,4702,31938,T1&T2
14439,13663,816,7582,6099,714,3462,T1&T2
7889,13069,463,6098,4357,15674,7065,T1&T2
5369,4604,854,4883,129,15141,370,T1&T2
30447,4803,1119,14340,3660,14743,70667,T1&T2
30380,18633,959,16663,12807,15632,71469,T1&T2
1314,454,911,562,1462,1195,12930,T1&T2
717,11358,1131,13796,349,6856,6183,T1&T2
34746,17292,1240,12398,3846,4427,326,T1&T2
495,6172,1488,15299,2628,11814,50969,T1&T2
14646,12222,624,14855,632,1873,1405,T1&T2
6579,12952,489,5738,14581,2315,74157,T1&T2
1505,1874,695,90,740,9446,7871,T1&T2
6966,8851,1165,5290,2149,13481,27054,T1&T2
25257,8682,1549,13278,398,1392,1098,T1&T2
28719,22788,1496,5941,6346,12588,44888,T1&T2
1038,1103,66,342,619,3934,53535,T1&T2
37718,14228,1171,3293,1478,798,40458,T1&T2
3999,18783,1520,9206,2926,13601,44831,T1&T2
24558,3748,707,2155,375,15760,519,T1&T2
5686,5680,399,14224,94,15551,218,T1&T2
33902,38637,897,10890,10628,15796,32538,T1&T2
2220,16406,1264,23241,11087,14958,57082,T1&T2
221,4886,171,740,240,202,309,T1&T2
39955,24132,696,16575,221,15352,4501,T1&T2
1805,9350,1341,11263,3093,106,37098,T1&T2
1486,21943,458,6326,11074,15203,42844,T1&T2
72,10808,1449,30517,12181,384,317,T1&T2
39203,6548,1055,7958,1346,1226,4594,T1&T2
6610,13555,1232,1455,6246,641,1214,T1&T2
289,4659,208,4781,3647,6942,13641,T1&T2
18174,3155,1201,8384,1591,2917,30123,T1&T2
1101,6710,1376,9666,2109,2670,9641,T1&T2
11025,3974,24,8282,39,11226,125,T1&T2
908,928,1220,4673,820,115,6939,T1&T2
25918,26479,1536,11362,7707,1580,558,T1&T2
62,8489,193,12813,2083,14962,16093,T1&T2
741,4451,361,686,1179,15755,67730,T1&T2
7869,12181,1234,18056,7258,11780,1308,T1&T2
369,12350,1166,727,7080,1825,57187,T1&T2
1499,1301,168,146,528,14604,7053,T1&T2
39924,16144,1260,25372,3157,7583,3779,T1&T2
19993,8252,138,2393,4311,633,3781,T1&T2
19914,5100,810,805,1869,6639,54306,T1&T2
4775,3939,281,4717,4172,62,2502,T1&T2
1853,3308,125,1222,169,98,126,T1&T2
559,3062,670,2202,1336,133,1553,T1&T2
31626,887,451,294,58,13053,20379,T1&T2
711,12322,312,5226,3969,11530,382,T1&T2
15474,27258,1008,11309,15891,14728,50760,T1&T2
342,139,50,63,896,1538,71230,T1&T2
24889,1833,347,588,53,15591,1849,T1&T2
25323,1727,222,1558,599,15793,16201,T1&T2
15119,11907,1528,997,5076,15666,66836,T1&T2
6524,12932,1179,1125,985,11153,7863,T1&T2
628,4981,679,680,5137,1192,875,T1&T2
248,7671,137,5014,282,14483,323,T1&T2
55,765,26,1667,180,14555,53963,T1&T2
31399,15087,1269,12192,2098,4494,3196,T1&T2
3756,477,10,106,111,14979,54691,T1&T2
840,38293,1049,14645,20737,15074,16994,T1&T2
1534,5326,280,3369,671,88,5096,T1&T2
32242,1592,646,558,2749,11925,220,T1&T2
1194,8470,1342,16365,2820,1809,8108,T1&T2
825,1686,60,58,667,1321,171,T1&T2
910,18407,639,20328,1130,15781,208,T1&T2
29145,29486,1357,12122,9608,13232,6618,T1&T2
6778,6373,436,5176,395,11090,5111,T1&T2
2311,19071,1451,13820,6796,15191,16795,T1&T2
10930,19413,1253,4258,4298,15752,63526,T1&T2
317,172,778,1931,219,892,34023,T1&T2
35035,16359,1301,8368,4203,568,5681,T1&T2
39411,428,673,519,547,15741,71646,T1&T2
131,7122,100,796,4392,346,6443,T1&T2
15398,1538,1047,2957,2298,1058,766,T1&T2
30,11387,1529,17564,14863,645,55846,T1&T2
